path,filename,word,phrase,upload_date,token
/content/asl_app_data/dictionary/SG ASL Bawl (Yell) 2024-2-11 CC.mp4,SG ASL Bawl (Yell) 2024-2-11 CC.mp4,,Bawl Yell,2024-2-11,BAWL YELL
"/content/asl_app_data/dictionary/SG ASL Bawl (Yell, at me) 2024-2-11 CC.mp4","SG ASL Bawl (Yell, at me) 2024-2-11 CC.mp4",,"Bawl Yell, at me",2024-2-11,"BAWL YELL, AT ME"
/content/asl_app_data/dictionary/SG ASL Bay 2 2024-2-11 CC.mp4,SG ASL Bay 2 2024-2-11 CC.mp4,Bay,,2024-2-11,BAY
/content/asl_app_data/dictionary/SG ASL Be Seated 2024-2-12 CC.mp4,SG ASL Be Seated 2024-2-12 CC.mp4,,Be Seated,2024-2-12,BE SEATED
/content/asl_app_data/dictionary/SG ASL Be Yourself 2024-2-12 CC.mp4,SG ASL Be Yourself 2024-2-12 CC.mp4,,Be Yourself,2024-2-12,BE YOURSELF
/content/asl_app_data/dictionary/SG ASL Beach (Alt) 1 2024-2-12 CC.mp4,SG ASL Beach (Alt) 1 2024-2-12 CC.mp4,Beach,,2024-2-12,BEACH
/content/asl_app_data/dictionary/SG ASL Bead 2 2024-2-13 CC.mp4,SG ASL Bead 2 2024-2-13 CC.mp4,Bead,,2024-2-13,BEAD
/content/asl_app_data/dictionary/SG ASL Bead Necklace 2024-2-14 CC.mp4,SG ASL Bead Necklace 2024-2-14 CC.mp4,,Bead Necklace,2024-2-14,BEAD NECKLACE
/content/asl_app_data/dictionary/SG ASL Beak 2 2024-2-14 CC.mp4,SG ASL Beak 2 2024-2-14 CC.mp4,Beak,,2024-2-14,BEAK
/content/asl_app_data/dictionary/SG ASL Beak (Variant) 2 2024-2-14 CC.mp4,SG ASL Beak (Variant) 2 2024-2-14 CC.mp4,,Beak Variant,2024-2-14,BEAK VARIANT
/content/asl_app_data/dictionary/SG ASL Beam 1 2024-2-15 CC.mp4,SG ASL Beam 1 2024-2-15 CC.mp4,Beam,,2024-2-15,BEAM
/content/asl_app_data/dictionary/SG ASL Beam (Headlight) 2024-2-14 CC.mp4,SG ASL Beam (Headlight) 2024-2-14 CC.mp4,,Beam Headlight,2024-2-14,BEAM HEADLIGHT
/content/asl_app_data/dictionary/SG ASL Beam (Smile) 3 2024-2-14 CC.mp4,SG ASL Beam (Smile) 3 2024-2-14 CC.mp4,,Beam Smile,2024-2-14,BEAM SMILE
/content/asl_app_data/dictionary/SG ASL Beanie 2024-2-15 CC.mp4,SG ASL Beanie 2024-2-15 CC.mp4,Beanie,,2024-2-15,BEANIE
/content/asl_app_data/dictionary/SG ASL Bear (Alt) 2024-2-15 CC.mp4,SG ASL Bear (Alt) 2024-2-15 CC.mp4,Bear,,2024-2-15,BEAR
/content/asl_app_data/dictionary/SG ASL Bear (Animal) 2 2024-2-16 CC.mp4,SG ASL Bear (Animal) 2 2024-2-16 CC.mp4,,Bear Animal,2024-2-16,BEAR ANIMAL
/content/asl_app_data/dictionary/SG ASL Bear (Birth) 2 2024-2-16 CC.mp4,SG ASL Bear (Birth) 2 2024-2-16 CC.mp4,,Bear Birth,2024-2-16,BEAR BIRTH
/content/asl_app_data/dictionary/SG ASL Bear (Support) 2 2024-2-18 CC.mp4,SG ASL Bear (Support) 2 2024-2-18 CC.mp4,,Bear Support,2024-2-18,BEAR SUPPORT
/content/asl_app_data/dictionary/SG ASL Bear (Variant) 2024-2-18 CC.mp4,SG ASL Bear (Variant) 2024-2-18 CC.mp4,,Bear Variant,2024-2-18,BEAR VARIANT
/content/asl_app_data/dictionary/SG ASL Bear in Mind 2024-2-19 CC.mp4,SG ASL Bear in Mind 2024-2-19 CC.mp4,,Bear in Mind,2024-2-19,BEAR IN MIND
/content/asl_app_data/dictionary/SG ASL Beard (Alt) 2024-2-20 CC.mp4,SG ASL Beard (Alt) 2024-2-20 CC.mp4,Beard,,2024-2-20,BEARD
/content/asl_app_data/dictionary/SG ASL Beast 1 2024-2-20 CC.mp4,SG ASL Beast 1 2024-2-20 CC.mp4,Beast,,2024-2-20,BEAST
/content/asl_app_data/dictionary/SG ASL Beat Around the Bush 1 2024-2-23 CC.mp4,SG ASL Beat Around the Bush 1 2024-2-23 CC.mp4,,Beat Around the Bush,2024-2-23,BEAT AROUND THE BUSH
/content/asl_app_data/dictionary/SG ASL Beat (Me) 2 2024-2-21 CC.mp4,SG ASL Beat (Me) 2 2024-2-21 CC.mp4,,Beat Me,2024-2-21,BEAT ME
/content/asl_app_data/dictionary/SG ASL Beat (Mix) 2024-2-21 CC.mp4,SG ASL Beat (Mix) 2024-2-21 CC.mp4,,Beat Mix,2024-2-21,BEAT MIX
/content/asl_app_data/dictionary/SG ASL Beat (Overcome) 2 2024-2-21 CC.mp4,SG ASL Beat (Overcome) 2 2024-2-21 CC.mp4,,Beat Overcome,2024-2-21,BEAT OVERCOME
"/content/asl_app_data/dictionary/SG ASL Beat (Overcome, Alt) 1 2024-2-21 CC.mp4","SG ASL Beat (Overcome, Alt) 1 2024-2-21 CC.mp4",,"Beat Overcome,",2024-2-21,"BEAT OVERCOME,"
"/content/asl_app_data/dictionary/SG ASL Beat (Overcome, Variant) 1 2024-2-21 CC.mp4","SG ASL Beat (Overcome, Variant) 1 2024-2-21 CC.mp4",,"Beat Overcome, Variant",2024-2-21,"BEAT OVERCOME, VARIANT"
/content/asl_app_data/dictionary/SG ASL Beat (Sound) 1 2024-2-22 CC.mp4,SG ASL Beat (Sound) 1 2024-2-22 CC.mp4,,Beat Sound,2024-2-22,BEAT SOUND
"/content/asl_app_data/dictionary/SG ASL Beat (Sound, Alt) 2024-2-22 CC.mp4","SG ASL Beat (Sound, Alt) 2024-2-22 CC.mp4",,"Beat Sound,",2024-2-22,"BEAT SOUND,"
/content/asl_app_data/dictionary/SG ASL Beat Up (Alt) 2 2024-2-23 CC.mp4,SG ASL Beat Up (Alt) 2 2024-2-23 CC.mp4,,Beat Up,2024-2-23,BEAT UP
/content/asl_app_data/dictionary/SG ASL Beau 2024-2-24 CC.mp4,SG ASL Beau 2024-2-24 CC.mp4,Beau,,2024-2-24,BEAU
/content/asl_app_data/dictionary/SG ASL Beauty 2024-2-24 CC.mp4,SG ASL Beauty 2024-2-24 CC.mp4,Beauty,,2024-2-24,BEAUTY
/content/asl_app_data/dictionary/SG ASL Became 1 2024-2-25 CC.mp4,SG ASL Became 1 2024-2-25 CC.mp4,Became,,2024-2-25,BECAME
/content/asl_app_data/dictionary/SG ASL Because 2 2024-2-25 CC.mp4,SG ASL Because 2 2024-2-25 CC.mp4,Because,,2024-2-25,BECAUSE
/content/asl_app_data/dictionary/SG ASL Beckon (Alt) 2024-2-25 CC.mp4,SG ASL Beckon (Alt) 2024-2-25 CC.mp4,Beckon,,2024-2-25,BECKON
/content/asl_app_data/dictionary/SG ASL Beckon (Variant) 2024-2-26 CC.mp4,SG ASL Beckon (Variant) 2024-2-26 CC.mp4,,Beckon Variant,2024-2-26,BECKON VARIANT
/content/asl_app_data/dictionary/SG ASL Become 3 2024-2-26 CC.mp4,SG ASL Become 3 2024-2-26 CC.mp4,Become,,2024-2-26,BECOME
/content/asl_app_data/dictionary/SG ASL Bed 2024-3-1 CC.mp4,SG ASL Bed 2024-3-1 CC.mp4,Bed,,2024-3-1,BED
/content/asl_app_data/dictionary/SG ASL Bed 1 Handed 2024-2-27 CC.mp4,SG ASL Bed 1 Handed 2024-2-27 CC.mp4,,Bed Handed,2024-2-27,BED HANDED
/content/asl_app_data/dictionary/SG ASL Bedlam 3 2024-2-27 CC.mp4,SG ASL Bedlam 3 2024-2-27 CC.mp4,Bedlam,,2024-2-27,BEDLAM
/content/asl_app_data/dictionary/SG ASL Bedridden 2 2024-2-27 CC.mp4,SG ASL Bedridden 2 2024-2-27 CC.mp4,Bedridden,,2024-2-27,BEDRIDDEN
/content/asl_app_data/dictionary/SG ASL Bedroom (Alt) 2024-2-27 CC.mp4,SG ASL Bedroom (Alt) 2024-2-27 CC.mp4,Bedroom,,2024-2-27,BEDROOM
/content/asl_app_data/dictionary/SG ASL Bedroom (Variant) 2024-2-29 CC.mp4,SG ASL Bedroom (Variant) 2024-2-29 CC.mp4,,Bedroom Variant,2024-2-29,BEDROOM VARIANT
/content/asl_app_data/dictionary/SG ASL Bedspreads 2 2024-2-29 CC.mp4,SG ASL Bedspreads 2 2024-2-29 CC.mp4,Bedspreads,,2024-2-29,BEDSPREADS
/content/asl_app_data/dictionary/SG ASL Bedtime 2024-3-1 CC.mp4,SG ASL Bedtime 2024-3-1 CC.mp4,Bedtime,,2024-3-1,BEDTIME
/content/asl_app_data/dictionary/SG ASL Bedtime 2 handed 2 2024-3-1 CC.mp4,SG ASL Bedtime 2 handed 2 2024-3-1 CC.mp4,,Bedtime handed,2024-3-1,BEDTIME HANDED
/content/asl_app_data/dictionary/SG ASL Bee (Alt) 2 2024-3-2 CC.mp4,SG ASL Bee (Alt) 2 2024-3-2 CC.mp4,Bee,,2024-3-2,BEE
/content/asl_app_data/dictionary/SG ASL Beef (Alt) 1 2024-3-2 CC.mp4,SG ASL Beef (Alt) 1 2024-3-2 CC.mp4,Beef,,2024-3-2,BEEF
/content/asl_app_data/dictionary/SG ASL Beefy 1 2024-3-2 CC.mp4,SG ASL Beefy 1 2024-3-2 CC.mp4,Beefy,,2024-3-2,BEEFY
/content/asl_app_data/dictionary/SG ASL Beehive 2024-3-2 CC.mp4,SG ASL Beehive 2024-3-2 CC.mp4,Beehive,,2024-3-2,BEEHIVE
/content/asl_app_data/dictionary/SG ASL Been 1 2024-3-3 CC.mp4,SG ASL Been 1 2024-3-3 CC.mp4,Been,,2024-3-3,BEEN
/content/asl_app_data/dictionary/SG ASL Been A while 2024-3-3 CC.mp4,SG ASL Been A while 2024-3-3 CC.mp4,,Been A while,2024-3-3,BEEN A WHILE
/content/asl_app_data/dictionary/SG ASL Been There 2024-3-3 CC.mp4,SG ASL Been There 2024-3-3 CC.mp4,,Been There,2024-3-3,BEEN THERE
/content/asl_app_data/dictionary/SG ASL Beep (Alt) 2024-3-3 CC.mp4,SG ASL Beep (Alt) 2024-3-3 CC.mp4,Beep,,2024-3-3,BEEP
/content/asl_app_data/dictionary/SG ASL Beeper 2024-3-4 CC.mp4,SG ASL Beeper 2024-3-4 CC.mp4,Beeper,,2024-3-4,BEEPER
/content/asl_app_data/dictionary/SG ASL Beer 2024-3-5 CC.mp4,SG ASL Beer 2024-3-5 CC.mp4,Beer,,2024-3-5,BEER
/content/asl_app_data/dictionary/SG ASL Beer Belly 2024-3-4 CC.mp4,SG ASL Beer Belly 2024-3-4 CC.mp4,,Beer Belly,2024-3-4,BEER BELLY
/content/asl_app_data/dictionary/SG ASL Beer Can 2024-3-5 CC.mp4,SG ASL Beer Can 2024-3-5 CC.mp4,,Beer Can,2024-3-5,BEER CAN
/content/asl_app_data/dictionary/SG ASL Before (Alt) 2024-3-6 CC.mp4,SG ASL Before (Alt) 2024-3-6 CC.mp4,Before,,2024-3-6,BEFORE
/content/asl_app_data/dictionary/SG ASL Before (Earlier) 1 2024-3-7 CC.mp4,SG ASL Before (Earlier) 1 2024-3-7 CC.mp4,,Before Earlier,2024-3-7,BEFORE EARLIER
/content/asl_app_data/dictionary/SG ASL Before (Location) 1 2024-3-7 CC.mp4,SG ASL Before (Location) 1 2024-3-7 CC.mp4,,Before Location,2024-3-7,BEFORE LOCATION
/content/asl_app_data/dictionary/SG ASL Before (Past) 2024-3-7 CC.mp4,SG ASL Before (Past) 2024-3-7 CC.mp4,,Before Past,2024-3-7,BEFORE PAST
"/content/asl_app_data/dictionary/SG ASL Before (Past, Alt) 1 2024-3-9 CC.mp4","SG ASL Before (Past, Alt) 1 2024-3-9 CC.mp4",,"Before Past,",2024-3-9,"BEFORE PAST,"
/content/asl_app_data/dictionary/SG ASL Befuddle 1 2024-3-9 CC.mp4,SG ASL Befuddle 1 2024-3-9 CC.mp4,Befuddle,,2024-3-9,BEFUDDLE
/content/asl_app_data/dictionary/SG ASL Beg (Alt) 2024-3-9 CC.mp4,SG ASL Beg (Alt) 2024-3-9 CC.mp4,Beg,,2024-3-9,BEG
/content/asl_app_data/dictionary/SG ASL Beg 2 Handed 1 2024-3-10 CC.mp4,SG ASL Beg 2 Handed 1 2024-3-10 CC.mp4,,Beg Handed,2024-3-10,BEG HANDED
/content/asl_app_data/dictionary/SG ASL Beg (Variant) 1 2024-3-10 CC.mp4,SG ASL Beg (Variant) 1 2024-3-10 CC.mp4,,Beg Variant,2024-3-10,BEG VARIANT
/content/asl_app_data/dictionary/SG ASL Begin 1 2024-3-10 CC.mp4,SG ASL Begin 1 2024-3-10 CC.mp4,Begin,,2024-3-10,BEGIN
/content/asl_app_data/dictionary/SG ASL Beginner 2024-3-11 CC.mp4,SG ASL Beginner 2024-3-11 CC.mp4,Beginner,,2024-3-11,BEGINNER
/content/asl_app_data/dictionary/SG ASL Behalf (Alt) 1 2024-3-11 CC.mp4,SG ASL Behalf (Alt) 1 2024-3-11 CC.mp4,Behalf,,2024-3-11,BEHALF
/content/asl_app_data/dictionary/SG ASL Behave 2024-3-12 CC.mp4,SG ASL Behave 2024-3-12 CC.mp4,Behave,,2024-3-12,BEHAVE
/content/asl_app_data/dictionary/SG ASL Behead 1 2024-3-12 CC.mp4,SG ASL Behead 1 2024-3-12 CC.mp4,Behead,,2024-3-12,BEHEAD
/content/asl_app_data/dictionary/SG ASL Behind (Alt) 1 2024-3-12 CC.mp4,SG ASL Behind (Alt) 1 2024-3-12 CC.mp4,Behind,,2024-3-12,BEHIND
/content/asl_app_data/dictionary/SG ASL Behind (Late) 2024-3-12 CC.mp4,SG ASL Behind (Late) 2024-3-12 CC.mp4,,Behind Late,2024-3-12,BEHIND LATE
"/content/asl_app_data/dictionary/SG ASL Behind (Late, Alt) 2024-3-13 CC.mp4","SG ASL Behind (Late, Alt) 2024-3-13 CC.mp4",,"Behind Late,",2024-3-13,"BEHIND LATE,"
/content/asl_app_data/dictionary/SG ASL Behind (Variant) 2024-3-13 CC.mp4,SG ASL Behind (Variant) 2024-3-13 CC.mp4,,Behind Variant,2024-3-13,BEHIND VARIANT
/content/asl_app_data/dictionary/SG ASL Beige (Alt) 2 2024-3-14 CC.mp4,SG ASL Beige (Alt) 2 2024-3-14 CC.mp4,Beige,,2024-3-14,BEIGE
/content/asl_app_data/dictionary/SG ASL Beirut 1 2024-3-14 CC.mp4,SG ASL Beirut 1 2024-3-14 CC.mp4,Beirut,,2024-3-14,BEIRUT
/content/asl_app_data/dictionary/SG ASL Belarus 1 2024-3-15 CC.mp4,SG ASL Belarus 1 2024-3-15 CC.mp4,Belarus,,2024-3-15,BELARUS
/content/asl_app_data/dictionary/SG ASL Belch 1 2024-3-15 CC.mp4,SG ASL Belch 1 2024-3-15 CC.mp4,Belch,,2024-3-15,BELCH
/content/asl_app_data/dictionary/SG ASL Belgium 1 2024-3-16 CC.mp4,SG ASL Belgium 1 2024-3-16 CC.mp4,Belgium,,2024-3-16,BELGIUM
/content/asl_app_data/dictionary/SG ASL Belief 2 2024-3-16 CC.mp4,SG ASL Belief 2 2024-3-16 CC.mp4,Belief,,2024-3-16,BELIEF
/content/asl_app_data/dictionary/SG ASL Belittle (Alt) 2 2024-3-16 CC.mp4,SG ASL Belittle (Alt) 2 2024-3-16 CC.mp4,Belittle,,2024-3-16,BELITTLE
/content/asl_app_data/dictionary/SG ASL Belittle (Other) 1 2024-3-16 CC.mp4,SG ASL Belittle (Other) 1 2024-3-16 CC.mp4,,Belittle Other,2024-3-16,BELITTLE OTHER
/content/asl_app_data/dictionary/SG ASL Belittle (variant) 2024-3-16 CC.mp4,SG ASL Belittle (variant) 2024-3-16 CC.mp4,,Belittle variant,2024-3-16,BELITTLE VARIANT
/content/asl_app_data/dictionary/SG ASL Belize 2 2024-3-16 CC.mp4,SG ASL Belize 2 2024-3-16 CC.mp4,Belize,,2024-3-16,BELIZE
/content/asl_app_data/dictionary/SG ASL Bell (Doorbell) 1 2024-3-16 CC.mp4,SG ASL Bell (Doorbell) 1 2024-3-16 CC.mp4,,Bell Doorbell,2024-3-16,BELL DOORBELL
/content/asl_app_data/dictionary/SG ASL Bell (Variant) 2024-3-16 CC.mp4,SG ASL Bell (Variant) 2024-3-16 CC.mp4,,Bell Variant,2024-3-16,BELL VARIANT
/content/asl_app_data/dictionary/SG ASL Belligerent 2 2024-3-17 CC.mp4,SG ASL Belligerent 2 2024-3-17 CC.mp4,Belligerent,,2024-3-17,BELLIGERENT
/content/asl_app_data/dictionary/SG ASL Bellow 2 2024-3-17 CC.mp4,SG ASL Bellow 2 2024-3-17 CC.mp4,Bellow,,2024-3-17,BELLOW
/content/asl_app_data/dictionary/SG ASL Belly (Alt) 2024-3-18 CC.mp4,SG ASL Belly (Alt) 2024-3-18 CC.mp4,Belly,,2024-3-18,BELLY
/content/asl_app_data/dictionary/SG ASL Belong 2024-3-18 CC.mp4,SG ASL Belong 2024-3-18 CC.mp4,Belong,,2024-3-18,BELONG
/content/asl_app_data/dictionary/SG ASL Belong to Me 2024-3-18 CC.mp4,SG ASL Belong to Me 2024-3-18 CC.mp4,,Belong to Me,2024-3-18,BELONG TO ME
/content/asl_app_data/dictionary/SG ASL Belong to them 1 2024-3-18 CC.mp4,SG ASL Belong to them 1 2024-3-18 CC.mp4,,Belong to them,2024-3-18,BELONG TO THEM
/content/asl_app_data/dictionary/SG ASL Beloved (Alt) 2 2024-3-19 CC.mp4,SG ASL Beloved (Alt) 2 2024-3-19 CC.mp4,Beloved,,2024-3-19,BELOVED
/content/asl_app_data/dictionary/SG ASL Below 2024-3-20 CC.mp4,SG ASL Below 2024-3-20 CC.mp4,Below,,2024-3-20,BELOW
/content/asl_app_data/dictionary/SG ASL Below (Other) 2024-3-20 CC.mp4,SG ASL Below (Other) 2024-3-20 CC.mp4,,Below Other,2024-3-20,BELOW OTHER
/content/asl_app_data/dictionary/SG ASL Below (Variant) 1 2024-3-20 CC.mp4,SG ASL Below (Variant) 1 2024-3-20 CC.mp4,,Below Variant,2024-3-20,BELOW VARIANT
/content/asl_app_data/dictionary/SG ASL Belt (Alt) 2024-3-21 CC.mp4,SG ASL Belt (Alt) 2024-3-21 CC.mp4,Belt,,2024-3-21,BELT
/content/asl_app_data/dictionary/SG ASL Bench 2 2024-3-22 CC.mp4,SG ASL Bench 2 2024-3-22 CC.mp4,Bench,,2024-3-22,BENCH
/content/asl_app_data/dictionary/SG ASL Bench 2 Handed (Alt) 2024-3-22 CC.mp4,SG ASL Bench 2 Handed (Alt) 2024-3-22 CC.mp4,,Bench Handed,2024-3-22,BENCH HANDED
/content/asl_app_data/dictionary/SG ASL Bend Down (Alt) 3 2024-3-23 CC.mp4,SG ASL Bend Down (Alt) 3 2024-3-23 CC.mp4,,Bend Down,2024-3-23,BEND DOWN
/content/asl_app_data/dictionary/SG ASL Bend Object (Alt) 2024-3-24 CC.mp4,SG ASL Bend Object (Alt) 2024-3-24 CC.mp4,,Bend Object,2024-3-24,BEND OBJECT
/content/asl_app_data/dictionary/SG ASL Bend in 2024-3-24 CC.mp4,SG ASL Bend in 2024-3-24 CC.mp4,,Bend in,2024-3-24,BEND IN
/content/asl_app_data/dictionary/SG ASL Beneath (Alt) 2024-3-25 CC.mp4,SG ASL Beneath (Alt) 2024-3-25 CC.mp4,Beneath,,2024-3-25,BENEATH
/content/asl_app_data/dictionary/SG ASL Benediction (Alt) 2 2024-3-25 CC.mp4,SG ASL Benediction (Alt) 2 2024-3-25 CC.mp4,Benediction,,2024-3-25,BENEDICTION
/content/asl_app_data/dictionary/SG ASL Benediction (Extended) 2024-3-25 CC.mp4,SG ASL Benediction (Extended) 2024-3-25 CC.mp4,,Benediction Extended,2024-3-25,BENEDICTION EXTENDED
/content/asl_app_data/dictionary/SG ASL Benefit 2 2024-3-26 CC.mp4,SG ASL Benefit 2 2024-3-26 CC.mp4,Benefit,,2024-3-26,BENEFIT
/content/asl_app_data/dictionary/SG ASL Benefit (Variant) 2024-3-26 CC.mp4,SG ASL Benefit (Variant) 2024-3-26 CC.mp4,,Benefit Variant,2024-3-26,BENEFIT VARIANT
/content/asl_app_data/dictionary/SG ASL Benefit of the Doubt 2024-3-26 CC.mp4,SG ASL Benefit of the Doubt 2024-3-26 CC.mp4,,Benefit of the Doubt,2024-3-26,BENEFIT OF THE DOUBT
/content/asl_app_data/dictionary/SG ASL Benevolent (Alt) 2024-3-27 CC.mp4,SG ASL Benevolent (Alt) 2024-3-27 CC.mp4,Benevolent,,2024-3-27,BENEVOLENT
/content/asl_app_data/dictionary/SG ASL Benevolent (Other Variant) 2024-3-27 CC.mp4,SG ASL Benevolent (Other Variant) 2024-3-27 CC.mp4,,Benevolent Other Variant,2024-3-27,BENEVOLENT OTHER VARIANT
/content/asl_app_data/dictionary/SG ASL Bengaldesh 2 2024-3-29 CC.mp4,SG ASL Bengaldesh 2 2024-3-29 CC.mp4,Bengaldesh,,2024-3-29,BENGALDESH
/content/asl_app_data/dictionary/SG ASL Bengladesh 4 2024-4-1 CC.mp4,SG ASL Bengladesh 4 2024-4-1 CC.mp4,Bengladesh,,2024-4-1,BENGLADESH
/content/asl_app_data/dictionary/SG ASL Benin 2 2024-3-29 CC.mp4,SG ASL Benin 2 2024-3-29 CC.mp4,Benin,,2024-3-29,BENIN
/content/asl_app_data/dictionary/SG ASL Bequeath 2 2024-3-30 CC.mp4,SG ASL Bequeath 2 2024-3-30 CC.mp4,Bequeath,,2024-3-30,BEQUEATH
/content/asl_app_data/dictionary/SG ASL Berate 2024-3-30 CC.mp4,SG ASL Berate 2024-3-30 CC.mp4,Berate,,2024-3-30,BERATE
/content/asl_app_data/dictionary/SG ASL Berries 2 2024-3-30 CC.mp4,SG ASL Berries 2 2024-3-30 CC.mp4,Berries,,2024-3-30,BERRIES
/content/asl_app_data/dictionary/SG ASL Beseech 2 2024-3-31 CC.mp4,SG ASL Beseech 2 2024-3-31 CC.mp4,Beseech,,2024-3-31,BESEECH
/content/asl_app_data/dictionary/SG ASL Beside 2024-4-1 CC.mp4,SG ASL Beside 2024-4-1 CC.mp4,Beside,,2024-4-1,BESIDE
/content/asl_app_data/dictionary/SG ASL Besiege (Alt) 2024-4-1 CC.mp4,SG ASL Besiege (Alt) 2024-4-1 CC.mp4,Besiege,,2024-4-1,BESIEGE
/content/asl_app_data/dictionary/SG ASL Best (Alt) 2 2024-4-2 CC.mp4,SG ASL Best (Alt) 2 2024-4-2 CC.mp4,Best,,2024-4-2,BEST
/content/asl_app_data/dictionary/SG ASL Best Friend (Alt) 2024-4-4 CC.mp4,SG ASL Best Friend (Alt) 2024-4-4 CC.mp4,,Best Friend,2024-4-4,BEST FRIEND
/content/asl_app_data/dictionary/SG ASL Best (Other) 1 2024-4-3 CC.mp4,SG ASL Best (Other) 1 2024-4-3 CC.mp4,,Best Other,2024-4-3,BEST OTHER
/content/asl_app_data/dictionary/SG ASL Best (Variant) 2 2024-4-3 CC.mp4,SG ASL Best (Variant) 2 2024-4-3 CC.mp4,,Best Variant,2024-4-3,BEST VARIANT
/content/asl_app_data/dictionary/SG ASL Bestow 2024-4-5 CC.mp4,SG ASL Bestow 2024-4-5 CC.mp4,Bestow,,2024-4-5,BESTOW
/content/asl_app_data/dictionary/SG ASL Bet 2024-4-7 CC.mp4,SG ASL Bet 2024-4-7 CC.mp4,Bet,,2024-4-7,BET
/content/asl_app_data/dictionary/SG ASL Bethlehem 2024-4-5 CC.mp4,SG ASL Bethlehem 2024-4-5 CC.mp4,Bethlehem,,2024-4-5,BETHLEHEM
/content/asl_app_data/dictionary/SG ASL Betray (Variant) 2024-4-5 CC.mp4,SG ASL Betray (Variant) 2024-4-5 CC.mp4,,Betray Variant,2024-4-5,BETRAY VARIANT
/content/asl_app_data/dictionary/SG ASL Betrayed Me 2024-4-5 CC.mp4,SG ASL Betrayed Me 2024-4-5 CC.mp4,,Betrayed Me,2024-4-5,BETRAYED ME
/content/asl_app_data/dictionary/SG ASL Better 2024-4-6 CC.mp4,SG ASL Better 2024-4-6 CC.mp4,Better,,2024-4-6,BETTER
/content/asl_app_data/dictionary/SG ASL Better Half 2024-4-6 CC.mp4,SG ASL Better Half 2024-4-6 CC.mp4,,Better Half,2024-4-6,BETTER HALF
/content/asl_app_data/dictionary/SG ASL Better Half (Partner) 2024-4-5 CC.mp4,SG ASL Better Half (Partner) 2024-4-5 CC.mp4,,Better Half Partner,2024-4-5,BETTER HALF PARTNER
/content/asl_app_data/dictionary/SG ASL Between 2024-4-6 CC.mp4,SG ASL Between 2024-4-6 CC.mp4,Between,,2024-4-6,BETWEEN
/content/asl_app_data/dictionary/SG ASL Between Me and Them 2024-4-6 CC.mp4,SG ASL Between Me and Them 2024-4-6 CC.mp4,,Between Me and Them,2024-4-6,BETWEEN ME AND THEM
/content/asl_app_data/dictionary/SG ASL Between You and Me 2024-4-6 CC.mp4,SG ASL Between You and Me 2024-4-6 CC.mp4,,Between You and Me,2024-4-6,BETWEEN YOU AND ME
/content/asl_app_data/dictionary/SG ASL Beverage 1 2024-4-7 CC.mp4,SG ASL Beverage 1 2024-4-7 CC.mp4,Beverage,,2024-4-7,BEVERAGE
/content/asl_app_data/dictionary/SG ASL Beware 2024-4-7 CC.mp4,SG ASL Beware 2024-4-7 CC.mp4,Beware,,2024-4-7,BEWARE
/content/asl_app_data/dictionary/SG ASL Bewilder (Alt) 1 2024-4-7 CC.mp4,SG ASL Bewilder (Alt) 1 2024-4-7 CC.mp4,Bewilder,,2024-4-7,BEWILDER
/content/asl_app_data/dictionary/SG ASL Bewitch (Alt) 2024-4-8 CC.mp4,SG ASL Bewitch (Alt) 2024-4-8 CC.mp4,Bewitch,,2024-4-8,BEWITCH
/content/asl_app_data/dictionary/SG ASL Bewitch 2 Handed 2024-4-8 CC.mp4,SG ASL Bewitch 2 Handed 2024-4-8 CC.mp4,,Bewitch Handed,2024-4-8,BEWITCH HANDED
/content/asl_app_data/dictionary/SG ASL Bewitch Other 1 2024-4-9 CC.mp4,SG ASL Bewitch Other 1 2024-4-9 CC.mp4,,Bewitch Other,2024-4-9,BEWITCH OTHER
/content/asl_app_data/dictionary/SG ASL Beyond 2024-4-9 CC.mp4,SG ASL Beyond 2024-4-9 CC.mp4,Beyond,,2024-4-9,BEYOND
/content/asl_app_data/dictionary/SG ASL Bi 2024-4-15 CC.mp4,SG ASL Bi 2024-4-15 CC.mp4,Bi,,2024-4-15,BI
/content/asl_app_data/dictionary/SG ASL Bias 3 2024-4-10 CC.mp4,SG ASL Bias 3 2024-4-10 CC.mp4,Bias,,2024-4-10,BIAS
/content/asl_app_data/dictionary/SG ASL Bible 2024-4-10 CC.mp4,SG ASL Bible 2024-4-10 CC.mp4,Bible,,2024-4-10,BIBLE
/content/asl_app_data/dictionary/SG ASL Bible (Act) 2024-4-10 CC.mp4,SG ASL Bible (Act) 2024-4-10 CC.mp4,,Bible Act,2024-4-10,BIBLE ACT
/content/asl_app_data/dictionary/SG ASL Bicultural 3 2024-4-12 CC.mp4,SG ASL Bicultural 3 2024-4-12 CC.mp4,Bicultural,,2024-4-12,BICULTURAL
/content/asl_app_data/dictionary/SG ASL Bicycle 2024-4-12 CC.mp4,SG ASL Bicycle 2024-4-12 CC.mp4,Bicycle,,2024-4-12,BICYCLE
/content/asl_app_data/dictionary/SG ASL Bid (Alt) 2024-4-12 CC.mp4,SG ASL Bid (Alt) 2024-4-12 CC.mp4,Bid,,2024-4-12,BID
/content/asl_app_data/dictionary/SG ASL Bid (Offer) 2024-4-13 CC.mp4,SG ASL Bid (Offer) 2024-4-13 CC.mp4,,Bid Offer,2024-4-13,BID OFFER
