path,word,token,phrase,upload_date
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Austria 1 2023-11-7 Upload/SG ASL Austria 1 2023-11-7.mkv,austria 1,AUSTRIA 1,Austria 1,2023-11-7
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Audtion 1 2023-10-26 Upload/SG ASL Audtion 1 2023-10-26 CC.mp4,audtion 1,AUDTION 1,Audtion 1,2023-10-26
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Audtion 1 2023-10-26 Upload/SG ASL Audtion 1 2023-10-26.mkv,audtion 1,AUDTION 1,Audtion 1,2023-10-26
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Audtion 1 2023-10-26 Upload/SG ASL Audtion 1 2023-10-26 GIF.gif,audtion 1,AUDTION 1,Audtion 1,2023-10-26
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Annoint (Alt) 2023-7-4 Upload/SG ASL Annoint (Alt) 2023-7-4.mkv,annoint (alt),ANNOINT (ALT),Annoint (Alt),2023-7-4
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Annoint (Alt) 2023-7-4 Upload/SG ASL Annoint (Alt) 2023-7-4 CC.gif,annoint (alt),ANNOINT (ALT),Annoint (Alt),2023-7-4
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Arrest Warrant 1 2023-8-18 Upload/SG ASL Arrest Warrant 1 2023-8-18.mkv,arrest warrant 1,ARREST WARRANT 1,Arrest Warrant 1,2023-8-18
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Arrest Warrant 1 2023-8-18 Upload/SG ASL Arrest Warrant 1 2023-8-18 CC.mp4,arrest warrant 1,ARREST WARRANT 1,Arrest Warrant 1,2023-8-18
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Attract Atention 1 2023-10-22 Upload/SG ASL Attract Atention 1 2023-10-22 GIF.gif,attract atention 1,ATTRACT ATENTION 1,Attract Atention 1,2023-10-22
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Attract Atention 1 2023-10-22 Upload/SG ASL Attract Atention 1 2023-10-22.mkv,attract atention 1,ATTRACT ATENTION 1,Attract Atention 1,2023-10-22
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Attract Atention 1 2023-10-22 Upload/SG ASL Attract Atention 1 2023-10-22 CC.mp4,attract atention 1,ATTRACT ATENTION 1,Attract Atention 1,2023-10-22
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Awestruck 2 2023-11-16 Upload/Documentation/SG ASL Awestruck 2 2023-11-16 CC.mp4,awestruck 2,AWESTRUCK 2,Awestruck 2,2023-11-16
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Awestruck 2 2023-11-16 Upload/Documentation/SG ASL Awestruck 2 2023-11-16 GIF.gif,awestruck 2,AWESTRUCK 2,Awestruck 2,2023-11-16
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Awestruck 2 2023-11-16 Upload/Documentation/SG ASL Awestruck 2 2023-11-16.mkv,awestruck 2,AWESTRUCK 2,Awestruck 2,2023-11-16
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Appreciate One Handed 2023-7-30 Upload/SG ASL Appreciate One Handed 2023-7-30 CC.mp4,appreciate one handed,APPRECIATE ONE HANDED,Appreciate One Handed,2023-7-30
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Appreciate One Handed 2023-7-30 Upload/SG ASL Appreciate One Handed 2023-7-30.mkv,appreciate one handed,APPRECIATE ONE HANDED,Appreciate One Handed,2023-7-30
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Association Variant 2023-9-29 Upload/SG ASL Association Variant 2023-9-29.mkv,association variant,ASSOCIATION VARIANT,Association Variant,2023-9-29
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Association Variant 2023-9-29 Upload/SG ASL Association Variant 2023-9-29 CC.mp4,association variant,ASSOCIATION VARIANT,Association Variant,2023-9-29
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Alert (Vigilance) 2 2023-5-18 Upload/SG ASL Alert (Vigilance) 2 2023-5-18.mkv,alert (vigilance) 2,ALERT (VIGILANCE) 2,Alert (Vigilance) 2,2023-5-18
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Alert (Vigilance) 2 2023-5-18 Upload/SG ASL Alert (Vigilance) 2 2023-5-18 CC.gif,alert (vigilance) 2,ALERT (VIGILANCE) 2,Alert (Vigilance) 2,2023-5-18
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Ascend 2023-8-28 Upload/SG ASL Ascend 2023-8-28 CC.mp4,ascend,ASCEND,Ascend,2023-8-28
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Ascend 2023-8-28 Upload/SG ASL Ascend 2023-8-28.mkv,ascend,ASCEND,Ascend,2023-8-28
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Algorithm 4 2023-5-19 Upload/SG ASL Algorithm 4 2023-5-19 CC.gif,algorithm 4,ALGORITHM 4,Algorithm 4,2023-5-19
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Algorithm 4 2023-5-19 Upload/SG ASL Algorithm 4 2023-5-19.mkv,algorithm 4,ALGORITHM 4,Algorithm 4,2023-5-19
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Assign (Give) 2023-9-19 Upload/SG ASL Assign (Give) 2023-9-19 CC.mp4,assign (give),ASSIGN (GIVE),Assign (Give),2023-9-19
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Assign (Give) 2023-9-19 Upload/SG ASL Assign (Give) 2023-9-19.mkv,assign (give),ASSIGN (GIVE),Assign (Give),2023-9-19
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Atmosphere 1 2023-10-13 Upload/SG ASL Atmosphere 1 2023-10-13 CC.mp4,atmosphere 1,ATMOSPHERE 1,Atmosphere 1,2023-10-13
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Atmosphere 1 2023-10-13 Upload/SG ASL Atmosphere 1 2023-10-13.mkv,atmosphere 1,ATMOSPHERE 1,Atmosphere 1,2023-10-13
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Arm 2023-8-14 Upload/SG ASL Arm 2023-8-14 CC.mp4,arm,ARM,Arm,2023-8-14
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Arm 2023-8-14 Upload/SG ASL Arm 2023-8-14.mkv,arm,ARM,Arm,2023-8-14
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Assembly of God 1 2023-9-13 Upload/SG ASL Assembly of God 1 2023-9-13 CC.mp4,assembly of god 1,ASSEMBLY OF GOD 1,Assembly of God 1,2023-9-13
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Assembly of God 1 2023-9-13 Upload/SG ASL Assembly of God 1 2023-9-13.mkv,assembly of god 1,ASSEMBLY OF GOD 1,Assembly of God 1,2023-9-13
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Arrange 2023-8-17 Upload/SG ASL Arrange 2023-8-17 CC.mp4,arrange,ARRANGE,Arrange,2023-8-17
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Arrange 2023-8-17 Upload/SG ASL Arrange 2023-8-17.mkv,arrange,ARRANGE,Arrange,2023-8-17
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Antigravity 1 2023-7-10 Upload/SG ASL Antigravity 1 2023-7-10 CC.mp4,antigravity 1,ANTIGRAVITY 1,Antigravity 1,2023-7-10
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Antigravity 1 2023-7-10 Upload/SG ASL Antigravity 1 2023-7-10.mkv,antigravity 1,ANTIGRAVITY 1,Antigravity 1,2023-7-10
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Attract (Variation) 2023-10-22 Upload/SG ASL Attract (Variation) 2023-10-22 GIF.gif,attract (variation),ATTRACT (VARIATION),Attract (Variation),2023-10-22
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Attract (Variation) 2023-10-22 Upload/SG ASL Attract (Variation) 2023-10-22.mkv,attract (variation),ATTRACT (VARIATION),Attract (Variation),2023-10-22
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Attract (Variation) 2023-10-22 Upload/SG ASL Attract (Variation) 2023-10-22 CC.mp4,attract (variation),ATTRACT (VARIATION),Attract (Variation),2023-10-22
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Ask 1 2023-9-1 Upload/SG ASL Ask 1 2023-9-1.mkv,ask 1,ASK 1,Ask 1,2023-9-1
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Ask 1 2023-9-1 Upload/SG ASL Ask 1 2023-9-1 CC.mp4,ask 1,ASK 1,Ask 1,2023-9-1
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Atheism 2 2023-10-9 Upload/SG ASL Atheism 2 2023-10-9.mkv,atheism 2,ATHEISM 2,Atheism 2,2023-10-9
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Atheism 2 2023-10-9 Upload/SG ASL Atheism 2 2023-10-9 CC.mp4,atheism 2,ATHEISM 2,Atheism 2,2023-10-9
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Anxious 1 2023-7-16 Upload/SG ASL Anxious 1 2023-7-16.mkv,anxious 1,ANXIOUS 1,Anxious 1,2023-7-16
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Anxious 1 2023-7-16 Upload/SG ASL Anxious 1 2023-7-16 CC.mp4,anxious 1,ANXIOUS 1,Anxious 1,2023-7-16
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Algorithm 3 2023-5-19 Upload/SG ASL Algorithm 3 2023-5-19.mkv,algorithm 3,ALGORITHM 3,Algorithm 3,2023-5-19
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Algorithm 3 2023-5-19 Upload/SG ASL Algorithm 3 2023-5-19 CC.gif,algorithm 3,ALGORITHM 3,Algorithm 3,2023-5-19
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Apart 2023-7-20 Upload/SG ASL Apart 2023-7-20 CC.mp4,apart,APART,Apart,2023-7-20
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Apart 2023-7-20 Upload/SG ASL Apart 2023-7-20.mkv,apart,APART,Apart,2023-7-20
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Approach (Location) (Alt) 2023-8-1 Upload/SG ASL Approach (Location) (Alt) 2023-8-1 CC.mp4,approach (location) (alt),APPROACH (LOCATION) (ALT),Approach (Location) (Alt),2023-8-1
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Approach (Location) (Alt) 2023-8-1 Upload/SG ASL Approach (Location) (Alt) 2023-8-1.mkv,approach (location) (alt),APPROACH (LOCATION) (ALT),Approach (Location) (Alt),2023-8-1
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Astronomy 1 2023-10-2 Upload/SG ASL Astronomy 1 2023-10-2.mkv,astronomy 1,ASTRONOMY 1,Astronomy 1,2023-10-2
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Astronomy 1 2023-10-2 Upload/SG ASL Astronomy 1 2023-10-2 CC.mp4,astronomy 1,ASTRONOMY 1,Astronomy 1,2023-10-2
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Associate (Work) 1 2023-9-27 Upload/SG ASL Associate (Work) 1 2023-9-27 CC.mp4,associate (work) 1,ASSOCIATE (WORK) 1,Associate (Work) 1,2023-9-27
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Associate (Work) 1 2023-9-27 Upload/SG ASL Associate (Work) 1 2023-9-27.mkv,associate (work) 1,ASSOCIATE (WORK) 1,Associate (Work) 1,2023-9-27
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Answer 1 2023-7-6 Upload/SG ASL Answer 1 2023-7-6.mkv,answer 1,ANSWER 1,Answer 1,2023-7-6
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Answer 1 2023-7-6 Upload/SG ASL Answer 1 2023-7-6 CC.mp4,answer 1,ANSWER 1,Answer 1,2023-7-6
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Awful (Variant) 2 2023-11-16 Upload/Documentation/SG ASL Awful (Variant) 2 2023-11-16.mkv,awful (variant) 2,AWFUL (VARIANT) 2,Awful (Variant) 2,2023-11-16
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Awful (Variant) 2 2023-11-16 Upload/Documentation/SG ASL Awful (Variant) 2 2023-11-16 GIF.gif,awful (variant) 2,AWFUL (VARIANT) 2,Awful (Variant) 2,2023-11-16
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Awful (Variant) 2 2023-11-16 Upload/Documentation/SG ASL Awful (Variant) 2 2023-11-16 CC.mp4,awful (variant) 2,AWFUL (VARIANT) 2,Awful (Variant) 2,2023-11-16
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Art Gallery 1 2023-8-23 Upload/SG ASL Art Gallery 1 2023-8-23.mkv,art gallery 1,ART GALLERY 1,Art Gallery 1,2023-8-23
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Art Gallery 1 2023-8-23 Upload/SG ASL Art Gallery 1 2023-8-23 CC.mp4,art gallery 1,ART GALLERY 1,Art Gallery 1,2023-8-23
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Appalling 2 2023-7-23 Upload/SG ASL Appalling 2 2023-7-23 CC.mp4,appalling 2,APPALLING 2,Appalling 2,2023-7-23
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Appalling 2 2023-7-23 Upload/SG ASL Appalling 2 2023-7-23.mkv,appalling 2,APPALLING 2,Appalling 2,2023-7-23
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Annex Building 1 2023-7-3 Upload/SG ASL Annex Building 1 2023-7-3 CC.gif,annex building 1,ANNEX BUILDING 1,Annex Building 1,2023-7-3
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Annex Building 1 2023-7-3 Upload/SG ASL Annex Building 1 2023-7-3.mkv,annex building 1,ANNEX BUILDING 1,Annex Building 1,2023-7-3
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Assist 2023-9-25 Upload/SG ASL Assist 2023-9-25 CC.mp4,assist,ASSIST,Assist,2023-9-25
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Assist 2023-9-25 Upload/SG ASL Assist 2023-9-25.mkv,assist,ASSIST,Assist,2023-9-25
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Around (Alt) 2023-8-15 Upload/SG ASL Around (Alt) 2023-8-15 CC.mp4,around (alt),AROUND (ALT),Around (Alt),2023-8-15
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Around (Alt) 2023-8-15 Upload/SG ASL Around (Alt) 2023-8-15.mkv,around (alt),AROUND (ALT),Around (Alt),2023-8-15
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Automation 1 2023-11-15 Upload/Documentation/SG ASL Automation 1 2023-11-15.mkv,automation 1,AUTOMATION 1,Automation 1,2023-11-15
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Automation 1 2023-11-15 Upload/Documentation/SG ASL Automation 1 2023-11-15 GIF.gif,automation 1,AUTOMATION 1,Automation 1,2023-11-15
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Automation 1 2023-11-15 Upload/Documentation/SG ASL Automation 1 2023-11-15 CC.mp4,automation 1,AUTOMATION 1,Automation 1,2023-11-15
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL August (Variant) 1 2023-10-27 Upload/SG ASL August (Variant) 1 2023-10-27 GIF.gif,august (variant) 1,AUGUST (VARIANT) 1,August (Variant) 1,2023-10-27
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL August (Variant) 1 2023-10-27 Upload/SG ASL August (Variant) 1 2023-10-27.mkv,august (variant) 1,AUGUST (VARIANT) 1,August (Variant) 1,2023-10-27
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL August (Variant) 1 2023-10-27 Upload/SG ASL August (Variant) 1 2023-10-27 CC.mp4,august (variant) 1,AUGUST (VARIANT) 1,August (Variant) 1,2023-10-27
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL All Day 1 2024-4-16 Upload/Documentation/SG ASL All Day 1 2024-4-16.mkv,all day 1,ALL DAY 1,All Day 1,2024-4-16
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL All Day 1 2024-4-16 Upload/Documentation/SG ASL All Day 1 2024-4-16 GIF.gif,all day 1,ALL DAY 1,All Day 1,2024-4-16
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL All Day 1 2024-4-16 Upload/Documentation/SG ASL All Day 1 2024-4-16 CC.mp4,all day 1,ALL DAY 1,All Day 1,2024-4-16
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Auslan 2 2023-11-6 Upload/SG ASL Auslan 2 2023-11-6.mkv,auslan 2,AUSLAN 2,Auslan 2,2023-11-6
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Auslan 2 2023-11-6 Upload/SG ASL Auslan 2 2023-11-6 CC.mp4,auslan 2,AUSLAN 2,Auslan 2,2023-11-6
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Auslan 2 2023-11-6 Upload/SG ASL Auslan 2 2023-11-6 GIF.gif,auslan 2,AUSLAN 2,Auslan 2,2023-11-6
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Assassinate 3 2023-9-11 Upload/SG ASL Assassinate 3 2023-9-11 CC.mp4,assassinate 3,ASSASSINATE 3,Assassinate 3,2023-9-11
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Assassinate 3 2023-9-11 Upload/SG ASL Assassinate 3 2023-9-11.mkv,assassinate 3,ASSASSINATE 3,Assassinate 3,2023-9-11
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Aspire 3 2023-9-8 Upload/SG ASL Aspire 3 2023-9-8.mkv,aspire 3,ASPIRE 3,Aspire 3,2023-9-8
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Aspire 3 2023-9-8 Upload/SG ASL Aspire 3 2023-9-8 CC.mp4,aspire 3,ASPIRE 3,Aspire 3,2023-9-8
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Albeit 1 2023-5-16 Upload/SG ASL Albeit 1 2023-5-16.mkv,albeit 1,ALBEIT 1,Albeit 1,2023-5-16
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Albeit 1 2023-5-16 Upload/SG ASL Albeit 1 2023-5-16 CC.gif,albeit 1,ALBEIT 1,Albeit 1,2023-5-16
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Assemble (Alt) Variant Extended 1 2023-9-12 Upload/SG ASL Assemble (Alt) Variant Extended 1 2023-9-12 CC.mp4,assemble (alt) variant extended 1,ASSEMBLE (ALT) VARIANT EXTENDED 1,Assemble (Alt) Variant Extended 1,2023-9-12
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Assemble (Alt) Variant Extended 1 2023-9-12 Upload/SG ASL Assemble (Alt) Variant Extended 1 2023-9-12.mkv,assemble (alt) variant extended 1,ASSEMBLE (ALT) VARIANT EXTENDED 1,Assemble (Alt) Variant Extended 1,2023-9-12
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Attend 2 2023-10-17 Upload/SG ASL Attend 2 2023-10-17.mkv,attend 2,ATTEND 2,Attend 2,2023-10-17
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Attend 2 2023-10-17 Upload/SG ASL Attend 2 2023-10-17 GIF.gif,attend 2,ATTEND 2,Attend 2,2023-10-17
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Attend 2 2023-10-17 Upload/SG ASL Attend 2 2023-10-17 CC.mp4,attend 2,ATTEND 2,Attend 2,2023-10-17
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Assert 1 2023-9-14 Upload/SG ASL Assert 1 2023-9-14.mkv,assert 1,ASSERT 1,Assert 1,2023-9-14
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Assert 1 2023-9-14 Upload/SG ASL Assert 1 2023-9-14 CC.mp4,assert 1,ASSERT 1,Assert 1,2023-9-14
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Army 2023-8-14 Upload/SG ASL Army 2023-8-14.mkv,army,ARMY,Army,2023-8-14
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Army 2023-8-14 Upload/SG ASL Army 2023-8-14 CC.mp4,army,ARMY,Army,2023-8-14
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Anxious (Alt) Other Variant 1 2023-7-15 Upload/SG ASL Anxious (Alt) Other Variant 1 2023-7-15 CC.mp4,anxious (alt) other variant 1,ANXIOUS (ALT) OTHER VARIANT 1,Anxious (Alt) Other Variant 1,2023-7-15
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Anxious (Alt) Other Variant 1 2023-7-15 Upload/SG ASL Anxious (Alt) Other Variant 1 2023-7-15.mkv,anxious (alt) other variant 1,ANXIOUS (ALT) OTHER VARIANT 1,Anxious (Alt) Other Variant 1,2023-7-15
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Aunt 2 2023-11-5 Upload/SG ASL Aunt 2 2023-11-5.mkv,aunt 2,AUNT 2,Aunt 2,2023-11-5
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Aunt 2 2023-11-5 Upload/SG ASL Aunt 2 2023-11-5 CC.mp4,aunt 2,AUNT 2,Aunt 2,2023-11-5
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Aunt 2 2023-11-5 Upload/SG ASL Aunt 2 2023-11-5 GIF.gif,aunt 2,AUNT 2,Aunt 2,2023-11-5
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Alert Device 2 2023-5-18 Upload/SG ASL Alert Device 2 2023-5-18 CC.gif,alert device 2,ALERT DEVICE 2,Alert Device 2,2023-5-18
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Alert Device 2 2023-5-18 Upload/SG ASL Alert Device 2 2023-5-18.mkv,alert device 2,ALERT DEVICE 2,Alert Device 2,2023-5-18
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Auto Insurance 5 2023-11-11 Upload/Documentation/SG ASL Auto Insurance 5 2023-11-11 CC.mp4,auto insurance 5,AUTO INSURANCE 5,Auto Insurance 5,2023-11-11
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Auto Insurance 5 2023-11-11 Upload/Documentation/SG ASL Auto Insurance 5 2023-11-11 GIF.gif,auto insurance 5,AUTO INSURANCE 5,Auto Insurance 5,2023-11-11
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Auto Insurance 5 2023-11-11 Upload/Documentation/SG ASL Auto Insurance 5 2023-11-11.mkv,auto insurance 5,AUTO INSURANCE 5,Auto Insurance 5,2023-11-11
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Ancient 1 2023-6-28 Upload/SG ASL Ancient 1 2023-6-28 CC.gif,ancient 1,ANCIENT 1,Ancient 1,2023-6-28
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Ancient 1 2023-6-28 Upload/SG ASL Ancient 1 2023-6-28.mkv,ancient 1,ANCIENT 1,Ancient 1,2023-6-28
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Auto Mechanic Extended 2023-11-12 Upload/Documentation/SG ASL Auto Mechanic Extended 2023-11-12 GIF.gif,auto mechanic extended,AUTO MECHANIC EXTENDED,Auto Mechanic Extended,2023-11-12
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Auto Mechanic Extended 2023-11-12 Upload/Documentation/SG ASL Auto Mechanic Extended 2023-11-12.mkv,auto mechanic extended,AUTO MECHANIC EXTENDED,Auto Mechanic Extended,2023-11-12
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Auto Mechanic Extended 2023-11-12 Upload/Documentation/SG ASL Auto Mechanic Extended 2023-11-12 CC.mp4,auto mechanic extended,AUTO MECHANIC EXTENDED,Auto Mechanic Extended,2023-11-12
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Attract One Handed 2023-10-22 Upload/SG ASL Attract One Handed 2023-10-22 GIF.gif,attract one handed,ATTRACT ONE HANDED,Attract One Handed,2023-10-22
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Attract One Handed 2023-10-22 Upload/SG ASL Attract One Handed 2023-10-22.mkv,attract one handed,ATTRACT ONE HANDED,Attract One Handed,2023-10-22
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Attract One Handed 2023-10-22 Upload/SG ASL Attract One Handed 2023-10-22 CC.mp4,attract one handed,ATTRACT ONE HANDED,Attract One Handed,2023-10-22
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Annul 2023-7-6 Upload/SG ASL Annul 2023-7-6 CC.mp4,annul,ANNUL,Annul,2023-7-6
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Annul 2023-7-6 Upload/SG ASL Annul 2023-7-6.mkv,annul,ANNUL,Annul,2023-7-6
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Alert (Inform) Alt 2 2023-5-17 Upload/SG ASL Alert (Inform) Alt 2 2023-5-17 CC.gif,alert (inform) alt 2,ALERT (INFORM) ALT 2,Alert (Inform) Alt 2,2023-5-17
